"Tema","Entidad","Indicador","link.de.consulta","2016","2018","2020","2021","2022","2023","2024","2025"
"Social","Zacatecas","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",60.1216797856,58.591218343,54.2910452341,NA,53.0392025444,NA,44.8243158343,NA
"Gobierno","Aguascalientes","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,19821.2242793381,NA,18678.1306044941,NA,21392.012062159
"Gobierno","Baja California","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,30567.3052407203,NA,21607.9699976405,NA,23879.7047533777
"Gobierno","Baja California Sur","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,8226.01705112778,NA,14819.5642372395,NA,23381.6712509149
"Gobierno","Campeche","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,20586.4487495141,NA,15659.2002002181,NA,18937.179416469
"Gobierno","Coahuila de Zaragoza","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,27589.2835692054,NA,20289.1094986054,NA,22143.4921056123
"Gobierno","Colima","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,8919.87469177511,NA,16248.6214973959,NA,9909.29186675814
"Gobierno","Chiapas","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,16697.612856593,NA,18288.8733293836,NA,21078.2330368809
"Gobierno","Chihuahua","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,15368.1313384576,NA,31903.8772084099,NA,36329.9609222819
"Gobierno","Ciudad de México","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,25771.484375,NA,28777.2304540879,NA,38866.4080561822
"Gobierno","Durango","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,50884.6671773872,NA,32459.6602822009,NA,27138.5173875306
"Gobierno","Guanajuato","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,24185.4242032588,NA,27642.1057023064,NA,17834.0204402945
"Gobierno","Guerrero","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,24373.0196412825,NA,45214.8444000666,NA,27739.9047113967
"Gobierno","Hidalgo","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,11848.5775282252,NA,30353.2619005035,NA,46218.9505240552
"Gobierno","Jalisco","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,16496.9572025345,NA,24390.8117787649,NA,18306.3446033967
"Gobierno","México","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,32905.6827658061,NA,25856.4887278284,NA,30086.1882893598
"Gobierno","Michoacán de Ocampo","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,29716.4283667166,NA,21412.9314323258,NA,22276.2425892659
"Gobierno","Morelos","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,23344.8949384562,NA,23742.4567010966,NA,23675.0363875432
"Gobierno","Nayarit","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,19650.7105582723,NA,15529.2945275297,NA,17663.5260948862
"Gobierno","Nuevo León","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,18684.2350495794,NA,24116.427370106,NA,31833.276392684
"Gobierno","Oaxaca","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,27484.3532343189,NA,27315.0537986397,NA,34965.723453909
"Gobierno","Puebla","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,37895.706460846,NA,19491.4973337187,NA,20099.6521449271
"Gobierno","Querétaro","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,21849.031774305,NA,25822.4473071011,NA,14510.5395855717
"Gobierno","Quintana Roo","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,31389.2108886935,NA,25623.7175004682,NA,29462.9834201302
"Gobierno","San Luis Potosí","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,18732.3642858992,NA,27001.4759055473,NA,29523.0842686103
"Gobierno","Sinaloa","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,21065.4637357306,NA,29554.0272031675,NA,31994.6707462467
"Gobierno","Sonora","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,31883.484573041,NA,36278.5847429274,NA,36864.5370435551
"Gobierno","Tabasco","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,25277.3383332357,NA,31307.9902364654,NA,41327.5539856951
"Gobierno","Tamaulipas","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,14570.5127963265,NA,18671.241791398,NA,15591.3303776244
"Gobierno","Tlaxcala","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,30006.531459865,NA,24548.3590713137,NA,17705.4401975047
"Gobierno","Veracruz de Ignacio de la Llave","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,39296.2977582724,NA,26199.4618070215,NA,18164.6294836653
"Gobierno","Yucatán","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,19495.2550711097,NA,16184.3805360924,NA,26439.1969844384
"Gobierno","Zacatecas","Tasa de incidencia de corrupción por cada cien mil habitantes","https://www.inegi.org.mx/programas/encig/2025/#tabulados",NA,NA,NA,12218.553956881,NA,24533.6901385949,NA,18607.8899203645
"Gobierno","Aguascalientes","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,11316.285589984,NA,11950.5549472336,NA,13546
"Gobierno","Baja California","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,19383.7604658418,NA,14643.6598904715,NA,15598
"Gobierno","Baja California Sur","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,5223.72137876887,NA,10521.6622458002,NA,11575
"Gobierno","Campeche","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,14378.5635609693,NA,11801.7840862368,NA,12311
"Gobierno","Coahuila de Zaragoza","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,11473.0494473859,NA,11464.0021004007,NA,14619
"Gobierno","Colima","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,6229.87214700024,NA,10262.0966119022,NA,6992
"Gobierno","Chiapas","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,12315.1442330257,NA,12600.1215693214,NA,14192
"Gobierno","Chihuahua","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,10383.3299283539,NA,21891.3102566152,NA,18420
"Gobierno","Ciudad de México","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,16224.8985512743,NA,15738.9493439452,NA,17905
"Gobierno","Durango","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,18398.6155431733,NA,15321.6552388508,NA,15334
"Gobierno","Guanajuato","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,15804.4034615297,NA,10888.5474102865,NA,11646
"Gobierno","Guerrero","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,13316.3438338776,NA,18278.5821268098,NA,17255
"Gobierno","Hidalgo","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,9350.30082383569,NA,13107.490691511,NA,21452
"Gobierno","Jalisco","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,12192.7504157773,NA,14580.1263307774,NA,13514
"Gobierno","México","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,17727.4556745882,NA,12030.5732666966,NA,17899
"Gobierno","Michoacán de Ocampo","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,15882.2405502659,NA,12597.3135354052,NA,12581
"Gobierno","Morelos","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,15544.7844348888,NA,13679.4957898057,NA,13605
"Gobierno","Nayarit","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,9458.79418425285,NA,9459.67533356661,NA,8915
"Gobierno","Nuevo León","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,10714.139049731,NA,13354.1420463996,NA,16131
"Gobierno","Oaxaca","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,14750.3874904354,NA,16711.6982139305,NA,20330
"Gobierno","Puebla","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,19584.9937983202,NA,11896.7720892985,NA,15185
"Gobierno","Querétaro","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,8448.2039530048,NA,12359.022970491,NA,9484
"Gobierno","Quintana Roo","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,20412.6049308759,NA,16953.7175139416,NA,17176
"Gobierno","San Luis Potosí","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,12611.1535374977,NA,15616.5736204474,NA,16720
"Gobierno","Sinaloa","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,16536.9082983555,NA,17727.7724095979,NA,19836
"Gobierno","Sonora","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,16890.335203846,NA,16124.3368426541,NA,18355
"Gobierno","Tabasco","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,16164.7233452472,NA,17938.1848141617,NA,16171
"Gobierno","Tamaulipas","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,9131.27223746118,NA,12709.7753850401,NA,10813
"Gobierno","Tlaxcala","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,8810.10199125789,NA,15241.7188371879,NA,13170
"Gobierno","Veracruz de Ignacio de la Llave","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,16899.3321826253,NA,13704.5249572003,NA,11648
"Gobierno","Yucatán","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,11054.6184629666,NA,11419.0376764406,NA,15570
"Gobierno","Zacatecas","Tasa de prevalencia de la corrupción por cada 100 mil habitantes","https://www.inegi.org.mx/app/tabulados/interactivos/?px=ENCIG_PREVALENCIA_ENT&bd=encig",NA,NA,NA,8191.57390118942,NA,8911.61081599233,NA,9366
