"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Jalisco","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",105.934341245958,105.964476950371,106.187284595652,105.800817376515,107.054572840741,107.354631087405,107.792408534607,NA
"Económico","México","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",101.988403717727,102.946172199596,104.599327058906,103.839764292322,104.385081382113,104.435585313844,104.323689879381,NA
"Económico","Michoacán de Ocampo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",106.27026113983,107.086912911913,108.797607456315,106.47168024161,107.295769974392,110.681684509286,110.508634459914,NA
"Económico","Morelos","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",98.9985728417141,100.546469574721,99.8603696525915,98.8148924621805,100.899399216116,100.986741448223,100.697481876193,NA
"Económico","Nayarit","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",99.9997482815776,100.815301770165,102.056358014455,103.63841880975,104.562105838022,101.525504305087,101.87791806184,NA
"Económico","Nuevo León","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",106.175359571711,105.524085379561,110.320046873298,109.330243622877,107.891911414349,110.022124948929,108.735449133092,NA
"Económico","Oaxaca","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",117.438182621164,123.731633633858,125.563129851357,123.181056501775,123.026545629848,119.41236556278,118.765417810508,NA
"Económico","Puebla","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",102.690647326813,103.990829240495,104.955632724103,102.58028162195,102.226605514952,104.061168608653,103.607140108211,NA
"Económico","Querétaro","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",101.348593647554,101.29168669181,101.766368409581,100.562278407075,101.657098630852,102.984790414892,101.493927251344,NA
"Económico","Quintana Roo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",106.823770990033,103.239168022173,100.015187051077,99.1041845565577,93.2703280445908,94.2235867842577,92.7408460159838,NA
"Económico","San Luis Potosí","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",103.577835772307,103.341273336433,104.10816710548,103.44164095764,105.06836409241,106.005973251115,107.780858757395,NA
"Económico","Sinaloa","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",99.7175972413761,97.9359043633254,98.3532459580881,93.3332272363034,99.9531629809066,97.2288063399087,97.5874444027935,NA
"Económico","Sonora","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",103.99528971917,104.142561274863,103.542891244817,103.191787992288,103.67469145692,103.596575337879,104.274364692496,NA
"Económico","Tabasco","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",136.322205382706,128.854285221195,126.830221264052,122.095149687019,120.100044224656,121.003013240609,120.826243636522,NA
"Económico","Tamaulipas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",102.246446496749,103.154525230981,104.089109160333,105.506207569271,103.856095899516,106.510352048644,107.297545001105,NA
"Económico","Tlaxcala","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",101.4340161058,103.328402333481,102.607809054118,102.425016556767,103.60475939144,102.344039088767,105.237197561592,NA
"Económico","Veracruz de Ignacio de la Llave","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",105.914530927058,106.314854205195,106.568573218525,106.29758581166,105.539968610871,104.061431132206,105.50687614,NA
"Económico","Yucatán","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",108.813514461735,109.632125477744,110.391262198888,110.721336619996,111.151696035115,111.489536046048,112.953630437197,NA
"Económico","Zacatecas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",106.161827724234,105.499858811502,107.415526242989,107.805417700704,106.739605148776,106.910726405958,109.831347956241,NA
"Económico","Aguascalientes","Informalidad Laboral","https://mexicocomovamos.mx/datos/",39.3815661372586,41.0216461696557,41.6189474072843,42.0303554357283,40.9076636687824,42.6755579749593,42.1690425044768,43.4021004150961
"Económico","Baja California","Informalidad Laboral","https://mexicocomovamos.mx/datos/",37.0736882016912,36.2193445034021,36.5990534522714,37.4251012828932,36.1409895049947,37.3164368675943,37.5733256738817,37.3252466961278
"Económico","Baja California Sur","Informalidad Laboral","https://mexicocomovamos.mx/datos/",40.687134581851,39.9411777450386,37.9205524575145,39.1210511838513,37.6805188719434,36.7304476442247,39.0446031888923,40.0764589146663
"Económico","Campeche","Informalidad Laboral","https://mexicocomovamos.mx/datos/",62.5156758763026,60.4776276848251,60.3167521748827,61.9050153143885,61.6721072805651,61.1424947095752,59.862017392563,63.8314225700843
"Económico","Coahuila de Zaragoza","Informalidad Laboral","https://mexicocomovamos.mx/datos/",36.238261778562,38.3293805673309,38.0190778535154,37.6342534341639,36.4340542494538,37.4413215187843,36.7889903716888,36.3009802240558
"Económico","Colima","Informalidad Laboral","https://mexicocomovamos.mx/datos/",52.0075628574448,50.608633982013,47.7706434107598,48.8658213213025,50.7949690000125,51.0087576221426,51.251035423671,52.3569209969641
"Económico","Chiapas","Informalidad Laboral","https://mexicocomovamos.mx/datos/",70.554926387316,71.4167771953841,72.2618234591086,74.4271501369293,73.4846802762406,73.4448838159707,72.640096805207,71.4825892617193
"Económico","Chihuahua","Informalidad Laboral","https://mexicocomovamos.mx/datos/",31.7159613696225,33.197349676722,33.0568734830283,32.5441204906168,30.8689439442513,31.8059278098405,32.3828602087338,31.6290088472476
"Económico","Ciudad de México","Informalidad Laboral","https://mexicocomovamos.mx/datos/",47.7097045370598,45.7580145579465,46.4033999304178,46.1013672502401,44.7594322210382,44.2277717701546,47.1583092804974,47.2282235376988
"Económico","Durango","Informalidad Laboral","https://mexicocomovamos.mx/datos/",52.1157865794711,51.6210452513802,52.6525285666764,53.0979493101152,51.4745308310993,52.8653397017032,53.2082902092156,55.8225641110659
"Económico","Guanajuato","Informalidad Laboral","https://mexicocomovamos.mx/datos/",56.3941002471738,56.5288312603454,56.5458901277623,56.5055431068356,54.8596990646604,56.1443566978958,53.4766714644183,55.4665068867436
"Económico","Guerrero","Informalidad Laboral","https://mexicocomovamos.mx/datos/",80.0659874344893,78.7460814105722,79.4906979318859,79.2146041864905,76.7952778803908,75.1999886149988,78.0028057345329,75.9099674763327
"Económico","Hidalgo","Informalidad Laboral","https://mexicocomovamos.mx/datos/",72.6778691455132,74.3039968974964,72.8650780585739,74.294364447374,76.6748269855467,74.0693777879482,74.6078702619872,72.8277460480305
"Económico","Jalisco","Informalidad Laboral","https://mexicocomovamos.mx/datos/",50.423386453107,49.6160104972018,48.0123403615455,48.1744087813714,47.4606614769389,46.6439351257735,47.8547041329815,50.9545271593613
"Económico","México","Informalidad Laboral","https://mexicocomovamos.mx/datos/",56.5143311940622,53.6035472619473,55.0887665902206,55.5352503624308,56.8281635397834,56.3121115076932,58.8179755668721,56.2136183933103
"Económico","Michoacán de Ocampo","Informalidad Laboral","https://mexicocomovamos.mx/datos/",65.2984083878588,65.2560316244187,67.0548132782501,66.8137663865582,66.7443996489527,68.6613560655563,67.3557846609497,66.9955862737168
"Económico","Morelos","Informalidad Laboral","https://mexicocomovamos.mx/datos/",67.2481590613189,67.1466973886329,67.0413176404058,68.1334085233222,66.1268728423551,64.5634273890677,64.124255804323,63.3245608571073
"Económico","Nayarit","Informalidad Laboral","https://mexicocomovamos.mx/datos/",56.2672897900727,58.4904326865848,59.9127423507169,60.2411080199827,59.5581737849777,58.8050822313445,57.2015149100238,54.5583147087453
"Económico","Nuevo León","Informalidad Laboral","https://mexicocomovamos.mx/datos/",40.2766787223458,39.5094574325334,38.8943748637553,35.6215462524166,36.1299479865068,37.6947574674519,37.9276333544004,39.905091180259
"Económico","Oaxaca","Informalidad Laboral","https://mexicocomovamos.mx/datos/",79.7368109260897,79.22188998168,81.4748988873577,77.9821550197521,75.7027656078862,79.2943206567702,79.9433692114632,79.4609042563739
"Económico","Puebla","Informalidad Laboral","https://mexicocomovamos.mx/datos/",72.9528605399355,71.4974332829798,72.1135766786318,72.7470358681364,74.0932950211036,72.6588650840866,71.4926774626476,73.2913525280725
"Económico","Querétaro","Informalidad Laboral","https://mexicocomovamos.mx/datos/",45.8893940427511,43.9394337051431,45.5077947391935,42.4872506270713,40.9803796081352,43.4508643915365,43.8012955672249,42.360373663528
"Económico","Quintana Roo","Informalidad Laboral","https://mexicocomovamos.mx/datos/",47.4437044167288,47.4140491062404,45.8202271762154,46.692064242337,45.7575931142573,45.2163095853661,46.0089918682904,48.150337923934
"Económico","San Luis Potosí","Informalidad Laboral","https://mexicocomovamos.mx/datos/",53.9783988872491,54.5747657977557,56.0339227979009,55.8404370097492,55.8347879502976,56.3511731252257,54.7839699943698,57.5015691242553
"Económico","Sinaloa","Informalidad Laboral","https://mexicocomovamos.mx/datos/",49.1501026650579,49.0009927438878,46.3069181185043,44.7226251114904,44.6012801750848,47.0212397980612,48.8746982454826,48.1900653301424
"Económico","Sonora","Informalidad Laboral","https://mexicocomovamos.mx/datos/",39.3689122816699,42.6718194323978,40.8540716856374,40.5817633205769,42.0877301707232,46.1513227596274,44.8973880597016,46.8323799060465
"Económico","Tabasco","Informalidad Laboral","https://mexicocomovamos.mx/datos/",66.0789063141475,65.2892496722942,63.7472831718736,66.9556960805105,67.9657668197234,67.5583542791523,68.7133958172108,67.5565133257102
"Económico","Tamaulipas","Informalidad Laboral","https://mexicocomovamos.mx/datos/",42.9907788562387,43.5605912397554,47.3186817986591,48.5688455467702,49.2795972303679,48.8432039242055,46.0427284229446,47.9139993883855
"Económico","Tlaxcala","Informalidad Laboral","https://mexicocomovamos.mx/datos/",71.983622329767,70.8854525404432,70.7066034462818,70.8806321654421,71.1909514304725,72.9470305416283,72.7284449119473,71.5303514264977
"Económico","Veracruz de Ignacio de la Llave","Informalidad Laboral","https://mexicocomovamos.mx/datos/",67.259921630771,67.7708861911868,70.9296057838335,69.955573678359,69.4845702370596,70.4235534751998,70.8920533959935,70.0848508447583
"Económico","Yucatán","Informalidad Laboral","https://mexicocomovamos.mx/datos/",63.5762133151764,64.3023831412206,63.3478079038191,61.6480146810863,61.0582579690673,62.1705411213128,62.8695862752666,64.0058071787427
"Económico","Zacatecas","Informalidad Laboral","https://mexicocomovamos.mx/datos/",57.0519236784486,59.1754776407895,57.9006291671298,56.725576629038,55.0355421393446,57.2242828265782,55.9063674703472,57.053198979476
"Económico","Aguascalientes","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,216.615052,235.940667,243.942924,241.05026
"Económico","Baja California","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,340.163344,471.473375,507.08457,450.056795
"Económico","Baja California Sur","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,34.211966,33.994397,37.442769,38.260985
"Económico","Campeche","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,39.66907,44.114092,47.332805,44.137495
"Económico","Coahuila de Zaragoza","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,201.325101,210.338485,218.389485,223.593495
"Económico","Colima","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,98.470401,101.898369,105.734576,110.236054
"Económico","Chiapas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,971.383016,1066.239021,1105.061444,1016.817273
"Económico","Chihuahua","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,320.892214,328.149473,348.201118,358.498752
"Económico","Ciudad de México","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,942.873313,816.724791,954.310121,1173.841961
"Económico","Durango","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,284.393357,329.148288,352.253445,337.827321
"Económico","Guanajuato","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,1216.969375,1385.690612,1459.981387,1452.39987
"Económico","Guerrero","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,797.985951,856.01953,873.035909,869.321842
"Económico","Hidalgo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,395.523388,447.423381,476.14052,450.044279
"Económico","Jalisco","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,1248.592002,1259.030656,1306.710955,1331.210759
"Económico","México","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,890.688557,932.64864,933.313857,907.777671
"Económico","Michoacán de Ocampo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,1267.818903,1327.367867,1376.265946,1422.617643
"Económico","Morelos","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,263.355221,293.055187,308.427488,301.64052
"Económico","Nayarit","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,184.541358,197.105216,202.242849,205.823112
"Económico","Nuevo León","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,270.201278,289.161699,307.426246,314.177819
"Económico","Oaxaca","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,807.635373,869.878572,941.653115,889.320202
"Económico","Puebla","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,788.559122,856.228693,910.201001,871.469366
"Económico","Querétaro","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,278.336915,308.924021,324.58386,306.306548
"Económico","Quintana Roo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,84.747818,84.329129,91.453721,95.264579
"Económico","San Luis Potosí","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,449.549621,517.980083,548.199752,536.595874
"Económico","Sinaloa","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,175.560766,184.257779,195.973849,208.245933
"Económico","Sonora","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,178.123637,174.590749,180.694056,192.544169
"Económico","Tabasco","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,79.07274,83.344641,85.486781,82.3767
"Económico","Tamaulipas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,217.548092,245.477879,255.392136,255.176128
"Económico","Tlaxcala","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,86.55154,101.140881,113.999975,105.681391
"Económico","Veracruz de Ignacio de la Llave","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,594.45251,657.86091,703.105627,660.552207
"Económico","Yucatán","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,107.702574,113.791794,121.315136,119.21533
"Económico","Zacatecas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadro&idCuadro=CE100",NA,NA,NA,NA,420.216829,481.676728,515.377276,509.641745
"Económico","Aguascalientes","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",-89.5803474388188,394.128879718849,724.879700705787,993.069874008631,109.853080577278,394.592189786924,200.431821259094,NA
"Económico","Baja California","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",1082.63286753132,1809.06587697644,1998.27799435655,2478.52534795626,857.12456019552,1576.56110749051,1783.35401367451,NA
"Económico","Baja California Sur","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",174.323505472245,366.939143268178,819.722169974017,1353.15764638548,83.7326389688449,565.634457681109,873.722941713304,NA
"Económico","Campeche","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",12.5982099930438,126.609792033818,136.216160863963,535.955691244807,-2.87875536026484,11.6089934254017,78.5351348642766,NA
"Económico","Coahuila de Zaragoza","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",6.24943929964958,391.998695809047,481.481519072,396.740199236577,538.400142046803,845.115200660775,1176.86973221043,NA
"Económico","Colima","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",65.1935686478598,245.373983889813,261.371530899697,260.978809218263,3.93887042916335,275.089042754161,254.630972198903,NA
"Económico","Chiapas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",9.41843733051251,101.242476102337,107.39340855486,104.736610992126,1.99202690569613,28.1309485201945,40.6109116789276,NA
"Económico","Chihuahua","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",683.057354779836,1076.27237967783,1250.21084651373,1496.72583295936,440.473920073655,936.102466520854,896.351213107087,NA
"Económico","Ciudad de México","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",12042.9936790362,14184.3720872113,15778.1854485985,14426.5323594284,11805.7773086041,19311.7753951304,22812.5595567606,NA
"Económico","Durango","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",106.711506642557,134.915198868122,226.383765751086,230.172685077265,-13.8901780137951,-58.5683131277078,-87.8340283575345,NA
"Económico","Guanajuato","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",596.779225336805,1351.01505352748,1671.2278357925,1442.37896093707,700.469845619409,870.657619864121,1084.15754377337,NA
"Económico","Guerrero","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",12.2387659541282,42.2666230441602,18.3524332661331,50.440989929118,-15.5541234719873,37.0445803534853,96.1134035849529,NA
"Económico","Hidalgo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",136.287793627865,210.899821563922,282.915720777724,295.968784658782,68.9463814107983,73.628569400306,68.2939566744714,NA
"Económico","Jalisco","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",593.356034100826,892.974924475249,1160.97342348383,1100.30241013084,606.872441068148,933.005115823801,902.159136162445,NA
"Económico","México","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",674.805480627456,1709.32452412002,2594.54312591404,2641.65669655403,1888.25829677624,2248.79111084686,3164.74874961217,NA
"Económico","Michoacán de Ocampo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",167.544687020514,201.253541383167,174.640305048317,110.557158862264,106.332658014775,161.41036867201,159.195558685577,NA
"Económico","Morelos","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",-42.1972484972852,148.396156062396,152.333897576236,160.547107083773,5.36801689489784,116.849251889515,59.3137795383493,NA
"Económico","Nayarit","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",11.3673073423648,183.338752425417,317.360511226913,363.4808494674,45.887520435822,129.6349976233,166.422604587346,NA
"Económico","Nuevo León","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",1350.72162672428,2304.2460963132,1582.36124260061,2098.24569987928,2674.17976813692,3032.24123962361,4150.72699108755,NA
"Económico","Oaxaca","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",6.78113459527102,63.4825846464489,79.6048895463959,82.0469549759474,-0.624323532020843,-14.1039118903956,-7.63841257554365,NA
"Económico","Puebla","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",362.462708310311,933.350627960772,1113.15988911543,1168.41450142668,384.445152138386,107.317656727022,384.833523698569,NA
"Económico","Querétaro","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",489.314217916008,878.62829031088,994.483078385214,1055.14882929516,302.013001325108,970.28402864431,956.565840032431,NA
"Económico","Quintana Roo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",82.9075930127644,578.973271378994,841.158270873929,921.326501830851,289.579854912326,509.099724864251,760.20691098527,NA
"Económico","San Luis Potosí","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",663.565510377195,1064.23427398635,984.477164317244,843.682633381596,125.714555381126,223.025236596706,378.092569155634,NA
"Económico","Sinaloa","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",141.758561302156,262.842780294053,283.137528619095,316.107907354019,17.3702117377685,34.3486288791986,1.5969185169703,NA
"Económico","Sonora","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",63.8627721163061,105.003104145238,213.196050697441,305.402461791065,3.92092439476793,162.049410028621,87.6310984306747,NA
"Económico","Tabasco","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",48.0714138873682,390.89375233926,363.609646605258,384.192101764731,-49.528229122466,-69.2199714974776,86.7104319193943,NA
"Económico","Tamaulipas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",104.105107805591,341.689177753211,317.27443879248,463.044537711866,232.253388359109,457.204220276756,465.808359863964,NA
"Económico","Tlaxcala","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",33.3374802930201,69.6662576355149,77.0147881858841,94.1626401716613,34.2408773521917,105.904032472431,110.788270349874,NA
"Económico","Veracruz de Ignacio de la Llave","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",684.884154914323,361.284284167291,519.694158833504,419.892260262718,99.8845965007002,94.5798940243471,-74.3286466317801,NA
"Económico","Yucatán","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",48.5535411551798,98.7601934409064,130.66403891151,147.829054821653,16.4938541359072,59.9526381286406,70.1290528620997,NA
"Económico","Zacatecas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published",-11.4473384361778,72.8825050419034,81.1845567517165,130.997852361988,12.1448226072391,134.821532771815,-195.146193053207,NA
"Económico","Aguascalientes","Índice de la Tendencia Laboral de la Pobreza (ITLP)","https://www.inegi.org.mx/desarrollosocial/pl/#tabulados",NA,NA,NA,NA,1.0963,1.1152,1.0347,0.9364
"Económico","Aguascalientes","Porcentaje de la población en pobreza laboral","https://www.inegi.org.mx/desarrollosocial/pl/#tabulados",NA,NA,NA,NA,33.5561389705,34.1347197414,31.6705976134,28.6621134239
"Económico","Aguascalientes","Ingreso laboral per cápita  a pesos corrientes (nominal)","https://www.inegi.org.mx/desarrollosocial/pl/#tabulados",NA,NA,NA,NA,4780.6168963538,4304.7661404,4556.0085590089,4913.2625805199
"Económico","Aguascalientes","Ingreso laboral Per cápita (Deflactado con la canasta alimentaria, pesos)","https://www.inegi.org.mx/desarrollosocial/pl/#tabulados",NA,NA,NA,NA,3359.8549878716,2957.8888572556,3094.2307263089,3329.3932936323
"Económico","Baja California","Índice de la Tendencia Laboral de la Pobreza (ITLP)","https://www.inegi.org.mx/desarrollosocial/pl/#tabulados",NA,NA,NA,NA,0.9666,0.949,0.9454,0.8744
