"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Durango","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","104.278733287771","108.788414262473","104.728241891087","102.636298036629","103.830322638758",NA,NA,NA
"Económico","Guanajuato","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.50995479686","102.987938274972","105.476940672706","106.303220062425","104.735338119958",NA,NA,NA
"Económico","Guerrero","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","97.599518915544","101.910439242421","102.144706162756","102.974906248249","105.417876749268",NA,NA,NA
"Económico","Hidalgo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","106.701559267036","104.618311637647","108.875371670381","106.560303908556","107.287974809132",NA,NA,NA
"Económico","Jalisco","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","105.510557141612","105.918090741106","105.494827899207","105.339686487106","106.172084829029",NA,NA,NA
"Económico","México","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","103.031182178983","102.955977592727","103.937543624763","103.270437070932","103.637356224215",NA,NA,NA
"Económico","Michoacán de Ocampo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","105.883940428227","106.901024885739","107.89579905216","105.140841932007","107.264514270212",NA,NA,NA
"Económico","Morelos","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","98.1145388829525","100.416845129265","100.343654260668","98.2190519083964","100.13422238747",NA,NA,NA
"Económico","Nayarit","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","101.240584900157","101.334892324608","102.535243373728","102.638380283924","106.000208644623",NA,NA,NA
"Económico","Nuevo León","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","107.115015530274","106.879911630685","110.796459026259","109.699932332708","108.526977546055",NA,NA,NA
"Económico","Oaxaca","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","118.916590370047","124.563479092837","126.688849159988","123.743323034827","125.698253353736",NA,NA,NA
"Económico","Puebla","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.59295468951","104.347103980295","105.045562675557","102.553927905868","101.870868276034",NA,NA,NA
"Económico","Querétaro","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","101.708004404742","102.67853014945","102.791056002602","101.592370419785","102.288101981095",NA,NA,NA
"Económico","Quintana Roo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","106.46178729461","105.987172468303","102.284216913036","100.851209798706","96.6201291901089",NA,NA,NA
"Económico","San Luis Potosí","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.730439648486","103.171402062163","104.880166417475","102.699058035539","105.052973573262",NA,NA,NA
"Económico","Sinaloa","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","98.3541380083834","97.5926560655242","98.6682875385459","93.7409320801134","100.322337912261",NA,NA,NA
"Económico","Sonora","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","105.381979063213","105.832200713177","106.102344390797","105.518776646826","105.781730940244",NA,NA,NA
"Económico","Tabasco","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","135.424313046369","129.674167946465","127.269301012937","122.126777604792","118.812776734732",NA,NA,NA
"Económico","Tamaulipas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.356556049969","103.746801633263","104.970445892253","105.993748677834","105.279930287428",NA,NA,NA
"Económico","Tlaxcala","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","100.873348864667","102.921095846409","102.371917544388","100.655588117324","102.096329990239",NA,NA,NA
"Económico","Veracruz de Ignacio de la Llave","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","106.472494321039","107.023976596549","107.502120521394","106.683080662294","106.091340807569",NA,NA,NA
"Económico","Yucatán","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","108.427580050924","109.260885846274","110.402755241226","110.032153968331","110.723744909503",NA,NA,NA
"Económico","Zacatecas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.72507160276","104.787418623725","105.764188718089","104.12510537312","106.390829860812",NA,NA,NA
"Económico","Aguascalientes","Informalidad Laboral","https://mexicocomovamos.mx/datos/","39.4%","41.0%","41.6%","42.0%","40.9%","42.7%",NA,NA
"Económico","Baja California","Informalidad Laboral","https://mexicocomovamos.mx/datos/","37.1%","36.2%","36.6%","37.4%","36.1%","37.3%",NA,NA
"Económico","Baja California Sur","Informalidad Laboral","https://mexicocomovamos.mx/datos/","40.7%","39.9%","37.9%","39.1%","37.7%","36.7%",NA,NA
"Económico","Campeche","Informalidad Laboral","https://mexicocomovamos.mx/datos/","62.5%","60.5%","60.3%","61.9%","61.7%","61.1%",NA,NA
"Económico","Coahuila de Zaragoza","Informalidad Laboral","https://mexicocomovamos.mx/datos/","36.2%","38.3%","38.0%","37.6%","36.4%","37.4%",NA,NA
"Económico","Colima","Informalidad Laboral","https://mexicocomovamos.mx/datos/","52.0%","50.6%","47.8%","48.9%","50.8%","51.0%",NA,NA
"Económico","Chiapas","Informalidad Laboral","https://mexicocomovamos.mx/datos/","70.6%","71.4%","72.3%","74.4%","73.5%","73.4%",NA,NA
"Económico","Chihuahua","Informalidad Laboral","https://mexicocomovamos.mx/datos/","31.7%","33.2%","33.1%","32.5%","30.9%","31.8%",NA,NA
"Económico","Ciudad de México","Informalidad Laboral","https://mexicocomovamos.mx/datos/","47.7%","45.8%","46.4%","46.1%","44.8%","44.2%",NA,NA
"Económico","Durango","Informalidad Laboral","https://mexicocomovamos.mx/datos/","52.1%","51.6%","52.7%","53.1%","51.5%","52.9%",NA,NA
"Económico","Guanajuato","Informalidad Laboral","https://mexicocomovamos.mx/datos/","56.4%","56.5%","56.5%","56.5%","54.9%","56.1%",NA,NA
"Económico","Guerrero","Informalidad Laboral","https://mexicocomovamos.mx/datos/","80.1%","78.7%","79.5%","79.2%","76.8%","75.2%",NA,NA
"Económico","Hidalgo","Informalidad Laboral","https://mexicocomovamos.mx/datos/","72.7%","74.3%","72.9%","74.3%","76.7%","74.1%",NA,NA
"Económico","Jalisco","Informalidad Laboral","https://mexicocomovamos.mx/datos/","50.4%","49.6%","48.0%","48.2%","47.5%","46.6%",NA,NA
"Económico","México","Informalidad Laboral","https://mexicocomovamos.mx/datos/","56.5%","53.6%","55.1%","55.5%","56.8%","56.3%",NA,NA
"Económico","Michoacán de Ocampo","Informalidad Laboral","https://mexicocomovamos.mx/datos/","65.3%","65.3%","67.1%","66.8%","66.7%","68.7%",NA,NA
"Económico","Morelos","Informalidad Laboral","https://mexicocomovamos.mx/datos/","67.2%","67.1%","67.0%","68.1%","66.1%","64.6%",NA,NA
"Económico","Nayarit","Informalidad Laboral","https://mexicocomovamos.mx/datos/","56.3%","58.5%","59.9%","60.2%","59.6%","58.8%",NA,NA
"Económico","Nuevo León","Informalidad Laboral","https://mexicocomovamos.mx/datos/","40.3%","39.5%","38.9%","35.6%","36.1%","37.7%",NA,NA
"Económico","Oaxaca","Informalidad Laboral","https://mexicocomovamos.mx/datos/","79.7%","79.2%","81.5%","78.0%","75.7%","79.3%",NA,NA
"Económico","Puebla","Informalidad Laboral","https://mexicocomovamos.mx/datos/","73.0%","71.5%","72.1%","72.7%","74.1%","72.7%",NA,NA
"Económico","Querétaro","Informalidad Laboral","https://mexicocomovamos.mx/datos/","45.9%","43.9%","45.5%","42.5%","41.0%","43.5%",NA,NA
"Económico","Quintana Roo","Informalidad Laboral","https://mexicocomovamos.mx/datos/","47.4%","47.4%","45.8%","46.7%","45.8%","45.2%",NA,NA
"Económico","San Luis Potosí","Informalidad Laboral","https://mexicocomovamos.mx/datos/","54.0%","54.6%","56.0%","55.8%","55.8%","56.4%",NA,NA
"Económico","Sinaloa","Informalidad Laboral","https://mexicocomovamos.mx/datos/","49.2%","49.0%","46.3%","44.7%","44.6%","47.0%",NA,NA
"Económico","Sonora","Informalidad Laboral","https://mexicocomovamos.mx/datos/","39.4%","42.7%","40.9%","40.6%","42.1%","46.2%",NA,NA
"Económico","Tabasco","Informalidad Laboral","https://mexicocomovamos.mx/datos/","66.1%","65.3%","63.7%","67.0%","68.0%","67.6%",NA,NA
"Económico","Tamaulipas","Informalidad Laboral","https://mexicocomovamos.mx/datos/","43.0%","43.6%","47.3%","48.6%","49.3%","48.8%",NA,NA
"Económico","Tlaxcala","Informalidad Laboral","https://mexicocomovamos.mx/datos/","72.0%","70.9%","70.7%","70.9%","71.2%","72.9%",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Informalidad Laboral","https://mexicocomovamos.mx/datos/","67.3%","67.8%","70.9%","70.0%","69.5%","70.4%",NA,NA
"Económico","Yucatán","Informalidad Laboral","https://mexicocomovamos.mx/datos/","63.6%","64.3%","63.3%","61.6%","61.1%","62.2%",NA,NA
"Económico","Zacatecas","Informalidad Laboral","https://mexicocomovamos.mx/datos/","57.1%","59.2%","57.9%","56.7%","55.0%","57.2%",NA,NA
"Económico","Aguascalientes","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"216.615052","236.20795",NA,NA
"Económico","Baja California","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"340.163344","472.009694",NA,NA
"Económico","Baja California Sur","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"34.211966","34.033457",NA,NA
"Económico","Campeche","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"39.66907","44.163663",NA,NA
"Económico","Coahuila de Zaragoza","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"201.325101","210.578693",NA,NA
"Económico","Colima","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"98.470401","102.014745",NA,NA
"Económico","Chiapas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"971.383016","1067.439015",NA,NA
"Económico","Chihuahua","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"320.892214","328.519716",NA,NA
"Económico","Ciudad de México","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"942.873313","817.672728",NA,NA
"Económico","Durango","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"284.393357","329.517199",NA,NA
"Económico","Guanajuato","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"1216.969375","1387.251686",NA,NA
"Económico","Guerrero","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"797.985951","856.996177",NA,NA
"Económico","Hidalgo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"395.523388","447.926037",NA,NA
"Económico","Jalisco","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"1248.592002","1260.464068",NA,NA
"Económico","México","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"890.688557","933.680731",NA,NA
"Económico","Michoacán de Ocampo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"1267.818903","1328.874207",NA,NA
"Económico","Morelos","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"263.355221","293.387714",NA,NA
"Económico","Nayarit","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"184.541358","197.330378",NA,NA
"Económico","Nuevo León","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"270.201278","289.490166",NA,NA
"Económico","Oaxaca","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"807.635373","870.859941",NA,NA
"Económico","Puebla","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"788.559122","857.198628",NA,NA
"Económico","Querétaro","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"278.336915","309.273325",NA,NA
"Económico","Quintana Roo","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"84.747818","84.424953",NA,NA
"Económico","San Luis Potosí","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"449.549621","518.56414",NA,NA
"Económico","Sinaloa","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"175.560766","184.467603",NA,NA
"Económico","Sonora","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"178.123637","174.791762",NA,NA
"Económico","Tabasco","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"79.07274","83.439349",NA,NA
"Económico","Tamaulipas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"217.548092","245.758508",NA,NA
"Económico","Tlaxcala","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"86.55154","101.254059",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"594.45251","658.599735",NA,NA
"Económico","Yucatán","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"107.702574","113.921142",NA,NA
"Económico","Zacatecas","Ingresos por Remesas","https://www.banxico.org.mx/SieInternet/consultarDirectorioInternetAction.do?accion=consultarCuadroAnalitico&idCuadro=CA79",NA,NA,NA,NA,"420.216829","482.215934",NA,NA
"Económico","Aguascalientes","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","-89.5803474388188","394.128879718849","724.879700705787","993.069874008631","109.853080577278","394.592189786924",NA,NA
"Económico","Baja California","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","1082.63286753132","1809.06587697644","1998.27799435655","2478.52534795626","857.12456019552","1576.56110749051",NA,NA
"Económico","Baja California Sur","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","174.323505472245","366.939143268178","819.722169974017","1353.15764638548","83.7326389688449","565.634457681109",NA,NA
"Económico","Campeche","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","12.5982099930438","126.609792033818","136.216160863963","535.955691244807","-2.87875536026484","11.6089934254017",NA,NA
"Económico","Coahuila de Zaragoza","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","6.24943929964958","391.998695809047","481.481519072","396.740199236577","538.400142046803","845.115200660775",NA,NA
"Económico","Colima","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","65.1935686478598","245.373983889813","261.371530899697","260.978809218263","3.93887042916335","275.089042754161",NA,NA
"Económico","Chiapas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","9.41843733051251","101.242476102337","107.39340855486","104.736610992126","1.99202690569613","28.1309485201945",NA,NA
"Económico","Chihuahua","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","683.057354779836","1076.27237967783","1250.21084651373","1496.72583295936","440.473920073655","936.102466520854",NA,NA
"Económico","Ciudad de México","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","12042.9936790362","14184.3720872113","15778.1854485985","14426.5323594284","11805.7773086041","19311.7753951304",NA,NA
"Económico","Durango","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","106.711506642557","134.915198868122","226.383765751086","230.172685077265","-13.8901780137951","-58.5683131277078",NA,NA
"Económico","Guanajuato","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","596.779225336805","1351.01505352748","1671.2278357925","1442.37896093707","700.469845619409","870.657619864121",NA,NA
"Económico","Guerrero","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","0","0","0","0","0","37.0445803534853",NA,NA
"Económico","Hidalgo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","136.287793627865","210.899821563922","282.915720777724","295.968784658782","68.9463814107983","73.628569400306",NA,NA
"Económico","Jalisco","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","593.356034100826","892.974924475249","1160.97342348383","1100.30241013084","606.872441068148","933.005115823801",NA,NA
"Económico","México","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","674.805480627456","1709.32452412002","2594.54312591404","2641.65669655403","1888.25829677624","2248.79111084686",NA,NA
"Económico","Michoacán de Ocampo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","167.544687020514","201.253541383167","174.640305048317","110.557158862264","106.332658014775","161.41036867201",NA,NA
"Económico","Morelos","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","-42.1972484972852","148.396156062396","152.333897576236","160.547107083773","5.36801689489784","116.849251889515",NA,NA
"Económico","Nayarit","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","11.3673073423648","183.338752425417","317.360511226913","363.4808494674","45.887520435822","129.6349976233",NA,NA
"Económico","Nuevo León","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","1350.72162672428","2304.2460963132","1582.36124260061","2098.24569987928","2674.17976813692","3032.24123962361",NA,NA
"Económico","Oaxaca","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","0","0","0","0","0","-14.1039118903956",NA,NA
"Económico","Puebla","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","362.462708310311","933.350627960772","1113.15988911543","1168.41450142668","384.445152138386","107.317656727022",NA,NA
"Económico","Querétaro","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","489.314217916008","878.62829031088","994.483078385214","1055.14882929516","302.013001325108","970.28402864431",NA,NA
"Económico","Quintana Roo","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","82.9075930127644","578.973271378994","841.158270873929","921.326501830851","289.579854912326","509.099724864251",NA,NA
"Económico","San Luis Potosí","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","663.565510377195","1064.23427398635","984.477164317244","843.682633381596","125.714555381126","223.025236596706",NA,NA
"Económico","Sinaloa","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","141.758561302156","262.842780294053","283.137528619095","316.107907354019","17.3702117377685","34.3486288791986",NA,NA
"Económico","Sonora","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","63.8627721163061","105.003104145238","213.196050697441","305.402461791065","3.92092439476793","162.049410028621",NA,NA
"Económico","Tabasco","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","0","0","0","0","0","-69.2199714974776",NA,NA
"Económico","Tamaulipas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","104.105107805591","341.689177753211","317.27443879248","463.044537711866","232.253388359109","457.204220276756",NA,NA
"Económico","Tlaxcala","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","33.3374802930201","69.6662576355149","77.0147881858841","94.1626401716613","34.2408773521917","105.904032472431",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","684.884154914323","361.284284167291","519.694158833504","419.892260262718","99.8845965007002","94.5798940243471",NA,NA
"Económico","Yucatán","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","48.5535411551798","98.7601934409064","130.66403891151","147.829054821653","16.4938541359072","59.9526381286406",NA,NA
"Económico","Zacatecas","Inversion Extranjera Directa IED","https://www.gob.mx/se/acciones-y-programas/competitividad-y-normatividad-inversion-extranjera-directa?state=published","-11.4473384361778","72.8825050419034","81.1845567517165","130.997852361988","12.1448226072391","134.821532771815",NA,NA
"Económico","Aguascalientes","Productividad Laboral","https://mexicocomovamos.mx/datos/","$237","$241","$237","$235","$246",NA,NA,NA
"Económico","Baja California","Productividad Laboral","https://mexicocomovamos.mx/datos/","$280","$280","$279","$275","$285",NA,NA,NA
"Económico","Baja California Sur","Productividad Laboral","https://mexicocomovamos.mx/datos/","$203","$210","$203","$208","$211",NA,NA,NA
"Económico","Campeche","Productividad Laboral","https://mexicocomovamos.mx/datos/","$555","$542","$504","$502","$579",NA,NA,NA
"Económico","Coahuila de Zaragoza","Productividad Laboral","https://mexicocomovamos.mx/datos/","$312","$315","$311","$296","$310",NA,NA,NA
"Económico","Colima","Productividad Laboral","https://mexicocomovamos.mx/datos/","$224","$227","$220","$227","$227",NA,NA,NA
"Económico","Chiapas","Productividad Laboral","https://mexicocomovamos.mx/datos/","$84","$88","$89","$86","$85",NA,NA,NA
"Económico","Chihuahua","Productividad Laboral","https://mexicocomovamos.mx/datos/","$277","$275","$274","$265","$279",NA,NA,NA
"Económico","Ciudad de México","Productividad Laboral","https://mexicocomovamos.mx/datos/","$423","$411","$410","$402","$407",NA,NA,NA
"Económico","Durango","Productividad Laboral","https://mexicocomovamos.mx/datos/","$206","$212","$196","$192","$198",NA,NA,NA
"Económico","Guanajuato","Productividad Laboral","https://mexicocomovamos.mx/datos/","$199","$201","$203","$205","$200",NA,NA,NA
"Económico","Guerrero","Productividad Laboral","https://mexicocomovamos.mx/datos/","$104","$111","$112","$118","$108",NA,NA,NA
"Económico","Hidalgo","Productividad Laboral","https://mexicocomovamos.mx/datos/","$162","$158","$163","$159","$157",NA,NA,NA
"Económico","Jalisco","Productividad Laboral","https://mexicocomovamos.mx/datos/","$236","$241","$239","$239","$247",NA,NA,NA
"Económico","México","Productividad Laboral","https://mexicocomovamos.mx/datos/","$141","$136","$137","$132","$138",NA,NA,NA
"Económico","Michoacán de Ocampo","Productividad Laboral","https://mexicocomovamos.mx/datos/","$156","$159","$163","$157","$161",NA,NA,NA
"Económico","Morelos","Productividad Laboral","https://mexicocomovamos.mx/datos/","$149","$156","$154","$158","$153",NA,NA,NA
"Económico","Nayarit","Productividad Laboral","https://mexicocomovamos.mx/datos/","$129","$133","$140","$137","$144",NA,NA,NA
"Económico","Nuevo León","Productividad Laboral","https://mexicocomovamos.mx/datos/","$348","$344","$356","$348","$351",NA,NA,NA
"Económico","Oaxaca","Productividad Laboral","https://mexicocomovamos.mx/datos/","$130","$139","$144","$148","$137",NA,NA,NA
"Económico","Puebla","Productividad Laboral","https://mexicocomovamos.mx/datos/","$142","$145","$141","$142","$144",NA,NA,NA
